Ranks,CGavg,CGstdDev,Gavg,GstdDev,DPGavg,DPGstdDev,Ravg,RstdDev,400
10,76.1656,10.9904,88.8515,0.513014,76.2332,12.0833,72.3238,14.0051
13,79.7913,8.35194,88.8846,0.516335,78.5136,10.6126,76.6883,12.0569
16,81.6455,6.72373,88.8507,0.554632,79.9935,9.69516,79.8431,10.0168
19,82.8899,5.69968,88.8245,0.420426,81.6129,8.11372,81.3091,8.51621
22,84.0647,3.87229,88.9923,0.479053,83.5887,6.47976,82.7806,7.37417
25,84.7596,3.65718,88.9791,0.479053,84.9031,4.32014,84.1705,5.17718
