Ranks,CGavg,CGstdDev,Gavg,GstdDev,DPGavg,DPGstdDev,Ravg,RstdDev,400
10,77.6456,8.51478,89.0376,0.48914,75.3556,13.1701,75.0428,12.4649
13,79.5651,8.7483,88.9635,0.577491,77.8695,11.0412,77.0131,11.8676
16,81.7638,6.62036,88.9535,0.479563,79.8904,9.53197,80.3863,9.61805
19,82.9347,4.90769,89.0079,0.389059,81.7465,8.06392,82.1019,7.67358
22,84.6466,2.9804,89.0136,0.498043,83.0285,6.57655,83.3553,6.42018
25,84.6898,3.92999,88.8222,0.452316,84.2361,4.95024,84.1175,4.77113
